time, X Target PCS_11_1_PCS(mm), X Actual PCS_11_2_PCS(mm), Y Target PCS_12_1_PCS(mm), Y Actual PCS_12_2_PCS(mm), Z Target PCS_13_1_PCS(mm), Z Actual PCS_13_2_PCS(mm), TCPCmdVel_9_19_, TCPActVel_9_20_
1231.962,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1235.929,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1239.923,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1243.950,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1247.937,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1251.980,420.001245,420.007891,0.002245,-0.002266,444.996000,445.061797,0.000000,0.026010
1255.923,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
1259.963,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1263.955,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1267.934,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.059456
1271.997,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.059456
1275.937,420.001245,420.007817,0.002245,-0.002539,444.996000,445.061797,0.000000,0.068228
1279.958,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061797,0.000000,0.070663
1283.931,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
1287.924,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1291.958,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1295.933,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1299.955,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1303.941,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1307.924,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1311.956,420.001245,420.007817,0.002245,-0.002539,444.996000,445.061797,0.000000,0.068228
1315.926,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.068228
1319.945,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1323.929,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.056540
1327.917,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061598,0.000000,0.032419
1331.963,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.053121
1335.920,420.001245,420.007817,0.002245,-0.002539,444.996000,445.061797,0.000000,0.068228
1339.975,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.049836
1343.933,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1347.920,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.053121
1351.961,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.056214
1355.916,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1359.923,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1363.915,420.001245,420.007817,0.002245,-0.002466,444.996000,445.061797,0.000000,0.031445
1367.916,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.031445
1371.966,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1375.922,420.001245,420.007817,0.002245,-0.002466,444.996000,445.061797,0.000000,0.031445
1379.925,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061598,0.000000,0.061730
1383.917,420.001245,420.007710,0.002245,-0.002340,444.996000,445.061997,0.000000,0.100021
1387.916,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.056540
1391.960,420.001245,420.007964,0.002245,-0.002539,444.996000,445.061997,0.000000,0.079500
1395.917,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.079500
1399.936,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1403.924,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.059456
1407.957,420.001245,420.007777,0.002245,-0.002340,444.996000,445.061398,0.000000,0.061940
1411.952,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.061940
1415.926,420.001245,420.007851,0.002245,-0.002266,444.996000,445.061398,0.000000,0.056214
1420.035,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.101698
1423.931,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1427.935,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.059456
1431.926,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.059456
1435.945,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1440.083,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1443.954,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1447.937,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1451.943,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1455.929,420.001245,420.007817,0.002245,-0.002539,444.996000,445.061797,0.000000,0.049836
1459.973,420.001245,420.007744,0.002245,-0.002539,444.996000,445.061598,0.000000,0.053121
1463.924,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061598,0.000000,0.049836
1467.924,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.053121
1471.924,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1475.919,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.056214
1479.948,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.053121
1483.926,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1487.914,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1491.913,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1495.913,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1499.964,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1503.936,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1507.922,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1511.912,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1515.910,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1519.977,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1523.923,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1527.913,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1531.923,420.001245,420.007817,0.002245,-0.002466,444.996000,445.061797,0.000000,0.049836
1535.911,420.001245,420.007817,0.002245,-0.002466,444.996000,445.061797,0.000000,0.000000
1539.953,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.049836
1543.923,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1547.917,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1551.928,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1555.928,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1559.985,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1563.939,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.059456
1567.945,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.056540
1571.939,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1575.918,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1579.985,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1583.954,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1587.934,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1591.956,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1595.961,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1599.976,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1603.931,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1607.934,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.053121
1611.963,420.001245,420.007744,0.002245,-0.002466,444.996000,445.061598,0.000000,0.049836
1615.947,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.054971
1619.939,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.018392
1623.920,420.001245,420.007891,0.002245,-0.002340,444.996000,445.061797,0.000000,0.053771
1627.981,420.001245,420.007850,0.002245,-0.002340,444.996000,445.061598,0.000000,0.050850
1631.925,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.050528
1635.919,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.056540
1639.921,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.059456
1643.921,420.001245,420.007817,0.002245,-0.002539,444.996000,445.061797,0.000000,0.068228
1647.967,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.049836
1651.911,420.001245,420.007891,0.002245,-0.002266,444.996000,445.061797,0.000000,0.026010
1655.932,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
1659.916,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.056540
1663.923,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.059456
1667.953,420.001245,420.007817,0.002245,-0.002539,444.996000,445.061797,0.000000,0.068228
1671.924,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.049836
1675.925,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1679.917,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1683.915,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061598,0.000000,0.056214
1687.951,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.048696
1691.914,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.056540
1695.939,420.001245,420.007710,0.002245,-0.002340,444.996000,445.061997,0.000000,0.059456
1699.933,420.001245,420.007817,0.002245,-0.002067,444.996000,445.061797,0.000000,0.088611
1703.933,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.049836
1707.963,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1711.919,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.059456
1715.929,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.059456
1719.922,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1723.944,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1727.994,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1731.946,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1735.954,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1739.939,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1743.951,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1747.998,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1751.937,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1755.936,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1759.955,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061598,0.000000,0.053121
1763.946,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.018392
1767.991,420.001245,420.007710,0.002245,-0.002340,444.996000,445.061797,0.000000,0.053771
1771.942,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.032419
1775.925,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1779.923,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1783.931,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061598,0.000000,0.053121
1787.924,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.053121
1791.917,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1795.971,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061797,0.000000,0.026010
1799.930,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
1803.928,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1807.919,420.001245,420.007891,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
1811.905,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061797,0.000000,0.036783
1815.968,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.069680
1819.924,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.056540
1823.933,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1827.917,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1831.902,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1835.966,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1839.941,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1843.934,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.053121
1847.913,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.053121
1851.910,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1855.964,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1859.920,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1863.921,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1867.917,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1871.928,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1875.961,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
1879.927,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.056540
1883.944,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.059456
1887.928,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1891.934,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1895.987,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.056540
1899.945,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.056540
1903.965,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
1907.932,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1911.918,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
1915.967,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1919.927,420.001245,420.007817,0.002245,-0.002539,444.996000,445.061797,0.000000,0.068228
1923.938,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.049836
1927.919,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
1931.940,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
1935.977,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.053121
1939.925,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.053121
1943.923,420.001245,420.007891,0.002245,-0.002340,444.996000,445.061997,0.000000,0.056214
1947.927,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.056214
1951.924,420.001245,420.007891,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
1955.969,420.001245,420.007817,0.002245,-0.002466,444.996000,445.061797,0.000000,0.036428
1959.921,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.064696
1963.916,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.059456
1967.919,420.001245,420.007924,0.002245,-0.002466,444.996000,445.061598,0.000000,0.075369
1971.929,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.064696
1975.963,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
1979.928,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.067209
1983.913,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.000000
1987.921,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.056540
1991.915,420.001245,420.007851,0.002245,-0.002340,444.996000,445.061398,0.000000,0.100021
1995.952,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.059456
1999.919,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.056214
2003.917,420.001245,420.007998,0.002245,-0.002340,444.996000,445.061797,0.000000,0.045089
2007.923,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.056214
2011.912,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.056540
2015.972,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2019.916,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2023.933,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2027.918,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
2031.918,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2035.912,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2039.913,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
2043.973,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2047.951,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
2051.951,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2055.946,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.059456
2059.931,420.001245,420.007851,0.002245,-0.002266,444.996000,445.061398,0.000000,0.056214
2063.984,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.056540
2067.953,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.056214
2071.951,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2075.942,420.001245,420.007563,0.002245,-0.002266,444.996000,445.061797,0.000000,0.063481
2079.939,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.066091
2083.996,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2087.923,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.059456
2092.009,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.059456
2095.935,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.059456
2099.917,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.059456
2104.007,420.001245,420.007851,0.002245,-0.002266,444.996000,445.061398,0.000000,0.100021
2107.938,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.100021
2111.924,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2115.917,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
2119.907,420.001245,420.007710,0.002245,-0.002340,444.996000,445.061997,0.000000,0.056540
2123.980,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.101698
2127.921,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.053121
2131.919,420.001245,420.007891,0.002245,-0.002539,444.996000,445.061797,0.000000,0.070663
2135.921,420.001245,420.007817,0.002245,-0.002067,444.996000,445.061797,0.000000,0.119488
2139.906,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.068228
2143.956,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2147.915,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2151.909,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
2155.919,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2159.907,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2163.963,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.056540
2167.918,420.001245,420.007817,0.002245,-0.002466,444.996000,445.061797,0.000000,0.075369
2171.912,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.031445
2175.932,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2179.912,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.059456
2183.962,420.001245,420.007710,0.002245,-0.002266,444.996000,445.061997,0.000000,0.114566
2187.914,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.100021
2191.911,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061598,0.000000,0.018392
2195.921,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.053121
2199.910,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2203.968,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061598,0.000000,0.056214
2207.942,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061797,0.000000,0.053121
2211.930,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
2215.937,420.001245,420.007710,0.002245,-0.002266,444.996000,445.061997,0.000000,0.059456
2219.953,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.059456
2223.945,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2227.932,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2231.972,420.001245,420.007891,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2235.954,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
2239.948,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2243.936,420.001245,420.007924,0.002245,-0.002340,444.996000,445.061598,0.000000,0.056540
2247.950,420.001245,420.007891,0.002245,-0.002067,444.996000,445.061797,0.000000,0.084900
2251.994,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.070663
2255.940,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2259.937,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2263.918,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2267.921,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2272.007,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
2275.943,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2279.918,420.001245,420.007891,0.002245,-0.002266,444.996000,445.061997,0.000000,0.056214
2283.903,420.001245,420.007891,0.002245,-0.002340,444.996000,445.061997,0.000000,0.018392
2287.911,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.053121
2291.956,420.001245,420.007817,0.002245,-0.002539,444.996000,445.061797,0.000000,0.049836
2295.926,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.088611
2299.918,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.059456
2303.949,420.001245,420.007744,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
2307.922,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.053121
2311.973,420.001245,420.007998,0.002245,-0.002340,444.996000,445.061598,0.000000,0.066091
2315.928,420.001245,420.007891,0.002245,-0.002266,444.996000,445.061997,0.000000,0.104815
2319.931,420.001245,420.007891,0.002245,-0.002266,444.996000,445.061797,0.000000,0.049835
2323.909,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2327.921,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
2332.032,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2335.919,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2339.958,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2343.929,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2347.915,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
2351.956,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2355.914,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2359.921,420.001245,420.007891,0.002245,-0.002340,444.996000,445.061797,0.000000,0.026010
2363.929,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.026010
2367.950,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
2372.003,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2375.949,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2379.941,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2383.944,420.001245,420.007924,0.002245,-0.002266,444.996000,445.061598,0.000000,0.056540
2387.948,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.059456
2391.989,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.000000
2395.939,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.018392
2399.930,420.001245,420.007744,0.002245,-0.002266,444.996000,445.061598,0.000000,0.053121
2403.957,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.053121
2407.921,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2411.973,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2415.966,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2419.957,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2423.951,420.001245,420.007817,0.002245,-0.002266,444.996000,445.061797,0.000000,0.000000
2428.019,420.001245,420.007817,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
2431.917,420.001245,420.007891,0.002245,-0.002340,444.996000,445.061797,0.000000,0.018392
