time, X Target PCS_11_1_PCS(mm), X Actual PCS_11_2_PCS(mm), Y Target PCS_12_1_PCS(mm), Y Actual PCS_12_2_PCS(mm), Z Target PCS_13_1_PCS(mm), Z Actual PCS_13_2_PCS(mm), TCPCmdVel_9_19_, TCPActVel_9_20_
1448.057,619.986512,619.986572,0.003244,-0.001396,445.004000,445.080123,0.000000,0.050615
1452.038,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.053790
1456.016,619.986512,619.986527,0.003244,-0.001396,445.004000,445.079926,0.000000,0.018206
1460.019,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.018206
1464.030,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.091771
1468.078,619.986512,619.986527,0.003244,-0.001396,445.004000,445.079926,0.000000,0.073565
1472.052,619.986512,619.986453,0.003244,-0.001174,445.004000,445.079926,0.000000,0.058334
1476.022,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.075829
1480.015,619.986512,619.986572,0.003244,-0.001396,445.004000,445.080123,0.000000,0.053790
1484.027,619.986512,619.986572,0.003244,-0.001468,445.004000,445.080123,0.000000,0.018206
1488.039,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.050615
1492.100,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.000000
1496.026,619.986512,619.986600,0.003244,-0.001468,445.004000,445.079926,0.000000,0.018392
1500.035,619.986512,619.986482,0.003244,-0.001396,445.004000,445.079728,0.000000,0.060400
1504.032,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.075010
1508.015,619.986512,619.986572,0.003244,-0.001101,445.004000,445.080123,0.000000,0.053790
1512.101,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.104804
1516.301,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.000000
1520.110,619.986512,619.986527,0.003244,-0.001396,445.004000,445.079926,0.000000,0.018206
1524.120,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.055359
1528.015,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.018206
1532.012,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.091771
1536.034,619.986512,619.986499,0.003244,-0.001174,445.004000,445.080123,0.000000,0.088856
1540.079,619.986512,619.986588,0.003244,-0.001396,445.004000,445.079434,0.000000,0.182297
1544.062,619.986512,619.986499,0.003244,-0.001174,445.004000,445.080123,0.000000,0.182297
1548.032,619.986512,619.986527,0.003244,-0.001396,445.004000,445.079926,0.000000,0.074486
1552.031,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.055359
1556.015,619.986512,619.986527,0.003244,-0.001396,445.004000,445.079926,0.000000,0.055359
1560.053,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.055359
1564.025,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.000000
1568.004,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.000000
1572.005,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.073565
1576.023,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.073565
1580.049,619.986512,619.986453,0.003244,-0.001468,445.004000,445.079926,0.000000,0.075829
1584.023,619.986512,619.986572,0.003244,-0.001101,445.004000,445.080123,0.000000,0.108345
1588.006,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.053790
1591.998,619.986512,619.986572,0.003244,-0.001101,445.004000,445.080123,0.000000,0.053790
1596.020,619.986512,619.986527,0.003244,-0.001396,445.004000,445.079926,0.000000,0.089296
1600.044,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.055359
1604.032,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.018206
1608.011,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.000000
1612.008,619.986512,619.986634,0.003244,-0.001468,445.004000,445.079632,0.000000,0.120611
1616.012,619.986512,619.986572,0.003244,-0.001396,445.004000,445.080123,0.000000,0.125189
1620.072,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.075010
1624.012,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.018206
1628.025,619.986512,619.986572,0.003244,-0.001174,445.004000,445.080123,0.000000,0.053790
1632.023,619.986512,619.986600,0.003244,-0.001174,445.004000,445.079926,0.000000,0.049835
1636.015,619.986512,619.986482,0.003244,-0.001396,445.004000,445.079728,0.000000,0.079884
1640.034,619.986512,619.986420,0.003244,-0.001174,445.004000,445.080220,0.000000,0.135667
1643.997,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.080352
1648.021,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.018206
1652.032,619.986512,619.986572,0.003244,-0.001101,445.004000,445.080123,0.000000,0.053790
1656.019,619.986512,619.986572,0.003244,-0.001101,445.004000,445.080123,0.000000,0.000000
1660.012,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.104804
1664.073,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.073565
1668.044,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.000000
1672.041,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.018206
1676.026,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.018206
1680.033,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.000000
1684.065,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.073565
1688.031,619.986512,619.986499,0.003244,-0.001174,445.004000,445.080123,0.000000,0.088856
1692.047,619.986512,619.986420,0.003244,-0.001468,445.004000,445.080220,0.000000,0.079903
1696.029,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.107410
1700.036,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.000000
1704.061,619.986512,619.986634,0.003244,-0.001101,445.004000,445.079632,0.000000,0.080352
1708.019,619.986512,619.986572,0.003244,-0.001101,445.004000,445.080123,0.000000,0.123858
1712.017,619.986512,619.986527,0.003244,-0.001468,445.004000,445.079926,0.000000,0.104804
1716.009,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.073565
1720.021,619.986512,619.986600,0.003244,-0.001101,445.004000,445.079926,0.000000,0.025879
1724.069,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.025879
1728.091,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.000000
1732.020,619.986512,619.986527,0.003244,-0.001247,445.004000,445.079926,0.000000,0.018206
1736.006,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.018206
1740.000,619.986512,619.986420,0.003244,-0.001174,445.004000,445.080220,0.000000,0.078263
1744.052,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.078263
1748.002,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.050615
1752.017,619.986512,619.986420,0.003244,-0.001174,445.004000,445.080220,0.000000,0.123858
1756.014,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.080352
1760.008,619.986512,619.986465,0.003244,-0.001101,445.004000,445.080417,0.000000,0.123858
1764.017,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.125189
1767.991,619.986512,619.986572,0.003244,-0.001174,445.004000,445.080123,0.000000,0.050615
1772.077,619.986512,619.986482,0.003244,-0.001468,445.004000,445.079728,0.000000,0.125138
1776.021,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.073565
1780.006,619.986512,619.986482,0.003244,-0.001101,445.004000,445.079728,0.000000,0.018206
1784.434,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.018206
1787.994,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.000000
1792.048,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.053790
1796.014,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.018206
1800.012,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.018206
1804.013,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.000000
1808.009,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.018206
1812.060,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.018206
1816.044,619.986512,619.986375,0.003244,-0.001174,445.004000,445.080023,0.000000,0.048626
1820.038,619.986512,619.986634,0.003244,-0.001174,445.004000,445.079632,0.000000,0.117279
1824.030,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.045089
1828.027,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.053790
1832.064,619.986512,619.986482,0.003244,-0.001468,445.004000,445.079728,0.000000,0.104804
1836.013,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.104804
1840.083,619.986512,619.986600,0.003244,-0.001174,445.004000,445.079926,0.000000,0.025879
1844.002,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.057591
1848.036,619.986512,619.986600,0.003244,-0.001101,445.004000,445.079926,0.000000,0.060400
1852.060,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.025879
1856.008,619.986512,619.986482,0.003244,-0.001101,445.004000,445.079728,0.000000,0.053790
1860.176,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.050615
1864.040,619.986512,619.986482,0.003244,-0.001101,445.004000,445.079728,0.000000,0.050615
1868.039,619.986512,619.986420,0.003244,-0.001101,445.004000,445.080220,0.000000,0.123858
1872.066,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.125189
1876.023,619.986512,619.986482,0.003244,-0.001101,445.004000,445.079728,0.000000,0.018206
1880.022,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.053790
1884.012,619.986512,619.986482,0.003244,-0.001101,445.004000,445.079728,0.000000,0.053790
1888.001,619.986512,619.986420,0.003244,-0.001101,445.004000,445.080220,0.000000,0.123858
1892.053,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.078263
1896.006,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.018206
1900.024,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.018206
1904.009,619.986512,619.986572,0.003244,-0.001174,445.004000,445.080123,0.000000,0.053790
1908.025,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.101231
1912.071,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.053790
1916.021,619.986512,619.986436,0.003244,-0.001174,445.004000,445.079531,0.000000,0.102855
1920.006,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.101231
1924.016,619.986512,619.986482,0.003244,-0.001101,445.004000,445.079728,0.000000,0.053790
1928.018,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.050615
1932.081,619.986512,619.986527,0.003244,-0.001028,445.004000,445.079926,0.000000,0.018206
1936.005,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.036412
1940.092,619.986512,619.986527,0.003244,-0.000807,445.004000,445.079926,0.000000,0.091771
1944.017,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.073565
1948.006,619.986512,619.986555,0.003244,-0.001174,445.004000,445.079728,0.000000,0.053057
1952.033,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.049835
1956.010,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.050615
1960.047,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.000000
1964.018,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.050615
1968.005,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.050615
1971.987,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.050615
1976.010,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.050615
1980.147,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.053790
1984.036,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.018206
1988.052,619.986512,619.986555,0.003244,-0.001101,445.004000,445.079728,0.000000,0.053057
1992.035,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.053057
1996.040,619.986512,619.986482,0.003244,-0.001101,445.004000,445.079728,0.000000,0.053790
2000.400,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.018206
2004.060,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.000000
2008.033,619.986512,619.986527,0.003244,-0.001101,445.004000,445.079926,0.000000,0.053790
2011.999,619.986512,619.986482,0.003244,-0.001174,445.004000,445.079728,0.000000,0.053790
2016.033,619.986512,619.986527,0.003244,-0.001174,445.004000,445.079926,0.000000,0.050615
2020.079,619.986512,619.986346,0.003244,-0.001174,445.004000,445.080220,0.000000,0.086286
2024.492,619.980224,619.986482,-0.003000,-0.001174,445.004000,445.079728,2.215402,0.127454
2028.060,619.921474,619.986482,-0.003000,-0.001101,445.003999,445.079728,14.687500,0.018206
2032.073,619.822724,619.986527,-0.002999,-0.001174,445.003997,445.079926,24.687500,0.053790
2036.060,619.683974,619.986482,-0.002998,-0.001174,445.003995,445.079728,34.687500,0.050615
2040.224,619.505224,619.986482,-0.002998,-0.001101,445.003993,445.079728,44.687500,0.018206
2044.107,619.286474,619.986042,-0.002996,-0.001174,445.003989,445.079330,54.687500,0.149466
2049.323,619.027724,619.982821,-0.002995,-0.001174,445.003985,445.076048,64.687500,1.149639
2052.108,618.730198,619.973043,-0.002994,-0.001174,445.003981,445.072492,74.381510,2.601088
2056.035,618.392698,619.955660,-0.002992,-0.000586,445.003976,445.069720,84.375000,4.403159
2060.065,618.015198,619.928884,-0.002990,-0.000586,445.003970,445.060025,94.375000,7.119157
2064.090,617.597698,619.889246,-0.002988,-0.000586,445.003964,445.060001,104.375000,9.909460
2068.004,617.140198,619.835827,-0.002986,-0.000585,445.003957,445.041295,114.375000,14.150058
2072.056,616.642698,619.766051,-0.002983,-0.000585,445.003950,445.036620,124.375000,17.483211
2076.009,616.105198,619.671877,-0.002981,-0.000585,445.003942,445.023160,134.375000,23.782620
2080.053,615.527698,619.564505,-0.002978,-0.000879,445.003933,444.993297,144.375000,27.861966
2084.007,614.910198,619.438210,-0.002975,-0.000512,445.003924,444.976518,154.375000,31.851258
2088.016,614.252698,619.276984,-0.002971,-0.000806,445.003914,444.958770,164.375000,40.550138
2092.015,613.555198,619.097449,-0.002968,-0.001688,445.003903,444.978477,174.375000,45.153953
2096.006,612.817698,618.897049,-0.002964,-0.001393,445.003892,444.932498,184.375000,51.401660
2100.045,612.040198,618.670965,-0.002960,-0.000512,445.003881,444.940564,194.375000,56.557354
2104.068,611.222698,618.410727,-0.002956,-0.000512,445.003868,444.872125,204.375000,67.271737
2108.013,610.365198,618.106060,-0.002952,-0.000291,445.003855,444.863412,214.375000,76.198063
2112.005,609.467698,617.790705,-0.002947,0.000295,445.003842,444.849307,224.375000,78.917736
2116.000,608.530198,617.412664,-0.002943,0.001247,445.003828,444.823911,234.375000,94.723448
2120.043,607.552698,616.993767,-0.002938,0.000294,445.003813,444.876304,244.375000,105.540480
2124.015,606.535198,616.554502,-0.002933,0.000367,445.003798,444.780403,254.375000,112.402898
2128.027,605.477698,616.062704,-0.002927,0.001755,445.003782,444.808479,264.375000,123.150115
2132.012,604.380198,615.519533,-0.002922,0.001169,445.003766,444.674465,274.375000,139.864868
2136.009,603.242698,614.932440,-0.002916,-0.000511,445.003749,444.748157,284.375000,147.925582
2140.045,602.065198,614.274938,-0.002910,-0.000875,445.003731,444.731348,294.375000,164.429167
2144.013,600.847698,613.603265,-0.002904,-0.000801,445.003713,444.613178,304.375000,170.497194
2148.010,599.590198,612.858615,-0.002898,-0.000801,445.003694,444.755799,314.375000,189.546412
2152.104,598.292698,612.112549,-0.002891,-0.000292,445.003674,444.689813,324.375000,187.244679
2156.037,596.955198,611.308297,-0.002885,-0.000509,445.003654,444.820022,334.375000,203.680939
2160.043,595.577698,610.456191,-0.002878,0.000361,445.003634,444.703632,344.375000,215.004726
2164.029,594.160198,609.560534,-0.002871,0.002169,445.003612,444.878160,354.375000,228.126086
2168.091,592.702698,608.642531,-0.002864,0.004476,445.003591,444.793482,364.375000,230.475763
2172.099,591.205198,607.655768,-0.002856,0.010740,445.003568,444.782324,374.375000,246.711497
2176.188,589.667698,606.700885,-0.002848,0.016409,445.003545,444.807398,384.375000,238.807319
2180.071,588.090198,605.624728,-0.002840,0.019614,445.003521,444.871773,394.375000,269.521228
2184.152,586.472698,604.554143,-0.002832,0.015489,445.003497,445.030211,404.375000,270.563351
2188.131,584.815198,603.424129,-0.002824,0.009019,445.003472,444.864280,414.375000,285.537490
2192.074,583.117698,602.250294,-0.002816,0.004926,445.003447,445.065811,424.375000,297.754126
2196.011,581.380198,601.058087,-0.002807,0.005479,445.003421,444.945287,434.375000,299.570856
2200.120,579.602698,599.781736,-0.002798,0.008386,445.003394,444.933796,444.375000,319.101628
2204.088,577.785198,598.480150,-0.002789,0.009641,445.003367,445.175846,454.375000,330.975309
2208.145,575.927698,597.213266,-0.002780,0.009555,445.003339,444.986951,464.375000,320.222404
2212.071,574.030198,595.851878,-0.002770,0.008192,445.003310,445.192094,474.375000,344.189475
2216.103,572.092698,594.447883,-0.002760,0.006834,445.003281,444.946172,484.375000,356.342602
2220.009,570.115198,593.022423,-0.002751,0.007025,445.003252,445.094773,494.375000,358.296264
2224.004,568.097698,591.563952,-0.002740,0.010804,445.003221,444.927635,504.375000,367.005341
2228.076,566.040198,590.048769,-0.002730,0.012443,445.003191,445.178514,514.375000,383.953368
2232.081,563.942698,588.505725,-0.002720,0.010807,445.003159,445.020988,524.375000,387.766234
2236.010,561.805198,586.855476,-0.002709,0.011904,445.003127,444.958472,534.375000,412.858113
2240.015,559.627698,585.288165,-0.002698,0.016448,445.003094,444.954591,544.375000,391.830747
2244.008,557.410198,583.561101,-0.002687,0.020365,445.003061,445.036196,554.375000,432.248710
2248.056,555.152698,581.858105,-0.002676,0.015505,445.003027,445.239048,564.375000,428.760390
2252.009,552.855198,580.084376,-0.002664,0.008444,445.002993,444.988288,574.375000,447.845135
2256.009,550.517698,578.271484,-0.002653,0.005672,445.002958,445.261671,584.375000,458.347903
2260.012,548.140198,576.450604,-0.002641,0.013533,445.002922,445.094691,594.375000,457.134357
2264.013,545.722698,574.522245,-0.002629,0.020797,445.002886,445.059209,604.375000,482.174731
2268.003,543.265198,572.577514,-0.002616,0.014382,445.002849,445.344878,614.375000,491.402802
2272.000,540.767698,570.659278,-0.002604,0.003944,445.002812,445.127777,624.375000,482.627567
2276.075,538.230198,568.647642,-0.002591,0.002675,445.002773,445.350270,634.375000,505.975790
2280.031,535.652698,566.620185,-0.002578,0.008630,445.002735,445.085669,644.375000,511.164735
2284.015,533.035198,564.534519,-0.002565,0.012057,445.002696,445.376628,654.375000,526.466681
2288.040,530.377698,562.433343,-0.002552,0.008709,445.002656,445.152817,664.375000,528.266158
2292.022,527.680198,560.296284,-0.002538,0.007859,445.002615,445.382643,674.375000,537.345469
2296.080,524.942698,558.096726,-0.002525,0.009022,445.002574,445.106543,684.375000,554.204879
2300.012,522.165198,555.779378,-0.002511,0.008191,445.002532,445.194835,694.375000,579.757188
2304.011,519.347698,553.591978,-0.002497,0.010216,445.002490,445.194932,704.375000,546.850428
2308.006,516.490198,551.202680,-0.002482,0.016890,445.002447,445.124282,714.375000,597.587853
2312.146,513.592698,548.815984,-0.002468,0.016003,445.002404,445.430085,724.375000,601.551759
2316.150,510.655198,546.453017,-0.002453,0.010340,445.002360,445.193703,734.375000,593.691926
2320.219,507.677698,544.021271,-0.002431,0.008265,445.002315,445.442613,744.375000,611.113310
2324.169,504.660198,541.540694,-0.002231,0.012778,445.002270,445.144770,754.374999,624.599399
2328.200,501.602698,538.942139,-0.001247,0.012934,445.002224,445.232986,764.374995,650.013202
2332.168,498.505200,536.387327,0.001626,0.009963,445.002178,445.476512,774.374978,641.598302
2336.335,495.367706,533.806486,0.008027,0.011581,445.002131,445.166715,784.374934,649.842244
2340.185,492.190262,531.159874,0.020148,0.010683,445.002083,445.502168,794.366936,666.946656
2344.272,489.013184,528.499589,0.040446,0.006509,445.002036,445.259367,794.285574,667.836194
2348.242,485.876174,525.802175,0.071347,0.005446,445.001990,445.511064,784.290656,677.283077
2352.159,482.779327,523.043182,0.115520,0.009185,445.001944,445.205167,774.290381,693.975391
2356.270,479.722760,520.232212,0.175707,0.009856,445.001899,445.548820,764.290032,707.974699
2360.258,476.706635,517.414348,0.254677,0.009823,445.001856,445.293201,754.289604,707.358601
2364.190,473.731175,514.457762,0.355177,0.010694,445.001813,445.210311,744.289100,739.436792
2368.132,470.796671,511.665270,0.479902,0.010097,445.001772,445.219153,734.288521,698.126489
2372.274,467.903486,508.616036,0.631455,0.012017,445.001731,445.314634,724.287873,762.682284
2376.358,465.052067,505.676449,0.812318,0.018868,445.001692,445.590077,714.287163,738.117880
2380.193,462.242948,502.697550,1.024818,0.026905,445.001654,445.260667,704.286402,749.266973
2384.169,459.476748,499.670205,1.271103,0.040333,445.001618,445.618562,694.285601,762.114040
2388.127,456.754175,496.687270,1.553111,0.060762,445.001582,445.378341,684.284775,748.165644
2392.164,454.076021,493.577158,1.872541,0.089047,445.001549,445.316776,674.283941,777.712282
2396.159,451.443155,490.525363,2.230828,0.125977,445.001516,445.665267,664.283118,767.962597
2400.214,448.856511,487.548734,2.629118,0.175718,445.001485,445.445225,654.282325,746.291404
2404.224,446.317072,484.543759,3.068241,0.243636,445.001456,445.716955,644.281585,754.500066
2408.188,443.825855,481.558675,3.548694,0.320765,445.001428,445.405491,634.280918,750.570026
2412.179,441.383887,478.579832,4.070623,0.420692,445.001402,445.656642,624.280345,747.770217
2416.131,438.992182,475.635605,4.633811,0.533226,445.001378,445.440497,614.279883,738.573581
2420.114,436.651709,472.668764,5.237674,0.680657,445.001355,445.760149,604.279550,746.912688
2424.238,434.363374,469.750296,5.881263,0.839724,445.001333,445.449433,594.279355,734.817315
2428.148,432.127980,466.797866,6.563270,1.037314,445.001313,445.449344,584.279305,739.758616
2432.202,429.946214,464.058980,7.282050,1.250231,445.001295,445.462886,574.279402,686.795874
2436.148,427.818613,461.148113,8.035641,1.513715,445.001278,445.535495,564.279641,730.917156
2440.165,425.745553,458.392014,8.821799,1.804835,445.001263,445.736919,554.280012,694.685377
2444.228,423.726777,455.680553,9.638220,2.106823,445.001249,445.459535,544.403340,685.572801
2448.139,421.718312,452.987257,10.501707,2.471772,445.001236,445.740875,546.554206,683.107848
2452.175,419.692841,450.397655,11.425560,2.840439,445.001224,445.541003,556.553804,655.834535
2456.186,417.652260,447.743008,12.411334,3.272681,445.001213,445.473872,566.553462,672.611187
2460.122,415.598403,445.209946,13.460282,3.750829,445.001203,445.714272,576.553254,647.245194
2464.198,413.533015,442.795130,14.573335,4.225019,445.001195,445.540396,586.553191,616.766971
2468.152,411.457712,440.392944,15.751099,4.769717,445.001187,445.721056,596.553274,617.445928
2472.232,409.373947,438.042982,16.993854,5.318229,445.001181,445.479540,606.553500,606.295927
2476.231,407.282987,435.642572,18.301563,5.963385,445.001175,445.521823,616.553866,621.489192
2480.153,405.185879,433.456231,19.673884,6.600784,445.001171,445.503230,626.554351,569.358848
2484.226,403.083438,431.217179,21.110191,7.323031,445.001168,445.647677,636.554951,589.271585
2488.233,400.976230,429.007418,22.609598,8.041176,445.001167,445.416994,646.555635,583.737623
2492.231,398.864563,426.741088,24.170983,8.875173,445.001166,445.430734,656.556386,603.737982
2496.210,396.748487,424.588400,25.793019,9.749952,445.001167,445.549591,666.557196,581.669403
2500.188,394.627795,422.471837,27.474196,10.616114,445.001169,445.329313,676.558012,574.380074
2504.373,392.502031,420.342787,29.212855,11.614616,445.001172,445.509827,686.558850,589.620808
2508.294,390.370498,418.274110,31.007205,12.580319,445.001176,445.356529,696.559683,572.030715
2512.208,388.232279,416.190698,32.855356,13.665522,445.001181,445.486675,706.560458,588.175544
2516.198,386.086248,414.131078,34.755333,14.733887,445.001186,445.281669,716.561207,582.315928
2520.275,383.931096,411.997562,36.705101,15.955830,445.001193,445.315936,726.561928,614.725913
2524.204,381.765348,409.950465,38.702580,17.213654,445.001201,445.443925,736.562554,601.514116
2528.203,379.587392,407.913251,40.745670,18.439874,445.001209,445.263973,746.563086,596.146113
2532.396,377.395507,405.833147,42.832259,19.837324,445.001218,445.444486,756.563587,628.106450
2536.273,375.187890,403.802978,44.960252,21.177955,445.001227,445.312085,766.564032,609.118488
2540.200,372.962694,401.681705,47.127586,22.670811,445.001237,445.263183,776.564354,648.595183
2544.218,370.718061,399.700815,49.332254,24.130543,445.001247,445.263137,786.564564,615.159532
2548.161,368.452170,397.603925,51.572340,25.784458,445.001258,445.436232,796.564753,669.063950
2552.223,366.163283,395.556933,53.846049,27.350621,445.001269,445.308354,806.564933,645.145188
2556.198,363.849800,393.384646,56.151748,29.079047,445.001281,445.262416,816.565042,694.100097
2560.144,361.510322,391.236105,58.488027,30.904564,445.001292,445.423778,826.565036,705.991160
2564.200,359.143721,389.134868,60.853752,32.633106,445.001304,445.271286,836.564986,681.281418
2568.191,356.749221,386.984694,63.248147,34.542688,445.001316,445.383251,846.564995,719.474044
2572.052,354.326477,384.855504,65.670866,36.375449,445.001328,445.204670,856.565045,703.755597
2576.013,351.875448,382.655437,68.121870,38.424925,445.001341,445.377618,866.565047,752.934319
2580.011,349.396136,380.511386,70.601158,40.341501,445.001353,445.262674,876.565047,719.523638
2584.145,346.888539,378.243651,73.108730,42.425628,445.001366,445.224314,886.565047,770.052076
2588.017,344.352657,375.993152,75.644587,44.617091,445.001378,445.387880,896.565047,786.368546
2592.000,341.788491,373.806224,78.208727,46.667736,445.001391,445.264905,906.565047,750.121632
2596.026,339.196937,371.559206,80.800255,48.911781,445.001404,445.388295,916.247980,794.514696
2600.003,336.614351,369.323010,83.382815,51.035117,445.001417,445.236104,913.077660,771.860100
2604.052,334.060049,366.997551,85.937092,53.390905,445.001430,445.409954,903.077660,828.693242
2608.015,331.534031,364.773423,88.463084,55.530325,445.001442,445.255130,893.077660,772.489289
2612.004,329.036298,362.344189,90.960793,57.959134,445.001455,445.248371,883.077660,858.790394
2616.037,326.566849,360.083407,93.430217,60.229668,445.001467,445.232889,873.077660,801.042244
2620.008,324.125684,357.655628,95.871357,62.677408,445.001479,445.213417,863.077660,861.899267
2624.009,321.712804,355.217831,98.284213,65.206875,445.001491,445.359703,853.077660,879.007084
2628.067,319.328209,352.836076,100.668785,67.535183,445.001503,445.208896,843.077660,833.536089
2632.089,316.971897,350.405016,103.025072,70.054200,445.001515,445.369509,833.077660,876.116962
2636.015,314.643871,348.008172,105.353076,72.408134,445.001527,445.218763,823.077660,840.706267
2640.013,312.344128,345.495527,107.652795,74.997467,445.001538,445.364815,813.077660,902.751388
2644.003,310.072670,343.087713,109.924231,77.373703,445.001550,445.251363,803.077660,846.202304
2648.084,307.829497,340.542633,112.167382,79.913594,445.001561,445.213860,793.077660,898.953746
2652.053,305.614607,338.007888,114.382249,82.511055,445.001572,445.365944,783.077660,908.118491
